ds,total,total/State 1,total/State 1/Zone P,total/State 1/Zone Q,total/State 1/Zone R,total/State 2,total/State 2/Zone P,total/State 2/Zone Q,total/State 2/Zone R,total/State 3,total/State 3/Zone P,total/State 3/Zone Q,total/State 3/Zone R
2023-07-13,41397.13371498385,12881.799327617011,3941.746644899113,4655.387040282168,4284.6656424357325,18911.73926164818,7150.056443223734,5811.394441606965,5950.288376817484,9603.595125718668,3186.2686536390806,2948.6186663963126,3468.7078056832725
2023-07-14,43797.61720329698,14173.35829571903,4550.746180671462,5093.020956374386,4529.591158673185,19526.094967494366,7322.627546694676,6243.555206136253,5959.912214663425,10098.163940083597,3125.545033470187,3156.566950111222,3816.051956502188
2023-07-15,50672.78652330122,15927.3810404931,5199.428139330646,5640.099087086723,5087.853814075733,22668.170230196767,8144.710834865613,7551.879419840534,6971.579975490611,12077.235252611372,3923.330092899736,4096.153644388967,4057.7515153226636
2023-07-16,38940.66567667063,12153.358564340046,3913.0333761768147,4230.651195255982,4009.6739929072505,16325.65748170248,5370.254123713454,5617.708804588069,5337.694553400953,10461.649630628104,3529.1292377659142,3338.5524884070055,3593.96790445518
2023-07-17,35692.12278940232,9134.544233759183,2743.957000275982,2970.059211231545,3420.528022251659,16925.47858643296,5837.9220466402,5716.513399402552,5371.043140390202,9632.09996921018,3069.085135683627,3191.7743001422004,3371.2405333843512
2023-07-18,41725.86418176136,13041.067743332675,4382.61446162469,4416.009750180067,4242.443531527917,18353.23117387016,6567.983925397405,5850.016741044096,5935.230507428654,10331.565264558541,3343.0472333869134,3341.747439891339,3646.7705912802858
2023-07-19,40573.92282395535,12207.303480140465,3927.0730123104245,4341.945568909824,3938.284898920216,18177.324343027172,6080.361720827235,6001.321116216445,6095.641505983486,10189.295000787717,3204.355770466178,3510.757564228811,3474.1816660927243
2023-07-20,41770.39877674907,12848.236255678765,4327.686744915886,4367.700133774777,4152.849376988104,18610.200391041777,6593.353417477137,5604.125880306246,6412.721093258388,10311.962130028545,3434.7583484082393,3496.706679480292,3380.4971021400115
2023-07-21,43686.20119318376,13772.610541565395,4298.23367540707,5291.20986587134,4183.167000286986,18478.116105155794,6244.597565663168,5961.336012891952,6272.18252660067,11435.474546462583,3839.9088691598026,3804.124660205025,3791.4410170977512
2023-07-22,44751.53816769547,14891.71325662886,4900.764688956905,5323.691496527058,4667.257071144906,18799.129391549213,5816.775817927104,6427.512326007493,6554.841247614606,11060.695519517396,3485.4361996928337,3624.0528615111125,3951.2064583134465
2023-07-23,49952.802497930854,15908.03037587177,5306.792614478602,5608.165581581328,4993.072179811842,21454.722284496158,7466.676411058822,7385.404618628507,6602.641254808821,12590.049837562934,4214.874194819658,4271.135507168748,4104.040135574525
2023-07-24,35999.558124248426,11237.151224459767,3576.5665301980403,3846.397110582983,3814.1875836787453,16713.799299169124,6119.493745586521,5092.608682996074,5501.696870586521,8048.607600619537,2750.0591317129188,2860.9195038097087,2437.6289650969093
2023-07-25,40705.80678491509,12158.15671245449,4115.284549505396,4084.19939517166,3958.6727677774365,18093.73692822738,6902.198596792369,6008.1859260488845,5183.352405386117,10453.91314423323,3483.7992668027446,3339.1939077069364,3630.9199697235463
2023-07-26,43747.97119436492,13850.468174637594,4544.497642716211,4991.78349901541,4314.187032905977,18925.54446782254,7234.17208493126,5895.505473741258,5795.866909150009,10971.958551904801,3468.515652453427,4005.432262063523,3498.01063738785
2023-07-27,42104.41795159778,13692.798897754596,4305.6503381476,4764.033003690519,4623.115555916482,18021.156136777943,5959.199729310066,6112.168787532797,5949.787619935068,10390.462917065252,3358.1665725454745,3646.6733813870947,3385.6229631326787
2023-07-28,42348.98413726613,12884.86594229919,3912.926775903412,4811.833633667973,4160.105532727808,18314.32431571905,6038.143042926486,6370.337057991068,5905.844214801485,11149.793879247896,3711.4271758775544,3790.0693636512124,3648.297339719125
2023-07-29,48088.43257905327,13709.177597880169,4334.354666816538,4723.3521352330035,4651.470795830632,21880.444674374005,7633.438180084499,7508.828568111259,6738.177926178248,12498.810306799096,3951.8519986872248,4473.218418081903,4073.7398900299636
2023-07-30,49382.69316096456,13453.498527253003,4594.478233657409,4471.687318155358,4387.3329754402375,21686.795971023486,7533.624622358374,7257.310398181725,6895.860950483376,14242.398662688085,4591.458260425732,4649.804305800366,5001.136096461983
2023-07-31,39075.366957160004,11386.795758764594,3843.9364051691314,3672.3875809322926,3870.471772663173,17535.646369428978,5799.503723547261,5944.537848115701,5791.604797766009,10152.924828966437,3407.315739189005,3378.1641839389094,3367.444905838522
2023-08-01,43490.0736891918,13187.119456106131,4369.029510952049,4388.544115835186,4429.545829318901,19797.278624356873,6354.5085814577005,7212.757066910219,6230.0129759889505,10505.675608728796,3451.8990040675203,3767.2534640293616,3286.523140631912
2023-08-02,42391.507140987356,13149.425387266241,4166.317960027632,4660.499829202872,4322.607598035738,18415.904647516185,5590.796763495828,6347.756921305773,6477.350962714579,10826.177106204943,3510.326839114079,3769.76868722627,3546.08157986459
2023-08-03,41885.715413307866,13194.611681385635,4196.537163118985,4695.662971457431,4302.41154680922,18194.87482809125,5742.830006174721,6625.790987616808,5826.253834299722,10496.228903830975,3187.565228681704,3752.821462856732,3555.8422122925376
2023-08-04,43313.48732664694,14151.65803971248,4276.832172703061,5150.432064858867,4724.393802150556,17909.976056290052,5725.231136223032,6058.23790493773,6126.507015129283,11251.853230644416,3802.0421931101587,3427.809143790341,4022.0018937439118
2023-08-05,51733.16941881273,16296.045117642732,5065.058412763262,5559.174827437811,5671.811877441668,21348.081177683678,6895.336620896923,7589.102271827331,6863.642284959423,14089.043123486324,4483.065001092452,4664.982974343985,4940.995148049885
2023-08-06,47659.718533779116,15247.240308557497,4759.25014203837,5362.079846891981,5125.910319627148,19651.46745031766,6587.358457837177,6615.869675268293,6448.239317212177,12761.010774903963,4206.953455334545,4110.4093208760705,4443.647998693348
2023-08-07,39012.21793842767,11345.574041020098,3565.346692427222,4091.284210374293,3688.943138218586,18023.45904122259,6334.5619536931445,6214.520680711293,5474.376406818144,9643.184856184977,3290.066737638639,3228.255266739158,3124.8628518071787
2023-08-08,42849.475618022676,14372.427965627792,4560.5344046307555,5304.935221386822,4506.9583396102225,18272.8158618697,5543.208680685669,6689.264223154613,6040.342958029418,10204.231790525184,3458.2037239555543,3109.549470093707,3636.478596475922
2023-08-09,43719.95348194436,13939.207596520077,4425.412652004293,5089.90185018993,4423.893094325857,18826.208169869653,5913.272752299706,6795.73395433274,6117.201463237206,10954.537715554628,3554.2887118464396,3791.000361764965,3609.2486419432207
2023-08-10,41913.87965183963,13662.604369536139,4272.976916124212,4936.021223368518,4453.606230043412,18578.022086645582,6232.292536070779,6789.702639504022,5556.0269110707795,9673.253195657908,3271.3739867822555,3213.200904932293,3188.678303943357
2023-08-11,43550.007144166724,14786.243439496257,4763.611721024491,5109.708453384997,4912.923265086772,19088.829095048386,6217.786429904726,6830.723032113927,6040.319633029726,9674.934609622094,3494.0946293094808,2891.93370353578,3288.9062767768337
2023-08-12,50436.87046175615,16383.842375377644,5322.120170678682,5417.643835136202,5644.078369562763,21511.22957845277,7470.662835076796,7517.295998142925,6523.270745233046,12541.798507925736,4038.339250589515,4287.884708389117,4215.574548947102
2023-08-13,45358.28848647171,14184.574344244002,4459.613243503013,4726.323608103511,4998.637492637482,20417.908468796348,7595.336828303792,6630.654734063751,6191.916906428793,10755.805673431374,3496.4941856040286,3702.204793834976,3557.106693992366
2023-08-14,35956.118326591095,12622.442976295819,4394.608618988069,4312.073612075519,3915.7607452322322,15161.406357577225,4521.3099055928915,5560.727952641438,5079.368499342891,8172.268992718061,3110.359005121793,2416.752005806024,2645.157981790242
2023-08-15,39548.450232282914,12694.949983033704,4122.613456558363,4464.063796779244,4108.272729696105,17253.5613908026,5421.231791062263,6015.787261803068,5816.542337937263,9599.938858446607,3323.4844033706017,3001.8095352503738,3274.644919825631
2023-08-16,43634.73930273409,13856.67557768844,4505.0782836399485,4941.678207379441,4409.919086669056,19010.195580297303,6455.173004981113,6469.227500022568,6085.795075293613,10767.868144748347,3564.2824947514387,3585.536814582267,3618.0488354146396
2023-08-17,41655.81594705648,12846.553191626008,4115.833498036229,4415.452765402054,4315.266928187729,18303.507728900564,6712.675993323813,6108.602031315434,5482.22970426131,10505.755026529925,3557.2500502984913,3450.1413855499873,3498.363590681442
2023-08-18,44057.93246115233,13559.080045635987,4481.959172899165,4723.30198515992,4353.818887576902,18926.3806450873,6783.805095614092,6398.357367921608,5744.218181551592,11572.471770429047,3897.81158930656,4058.344573313852,3616.315607808633
2023-08-19,46544.37575829916,13897.651509521029,4368.3594509297955,4923.292687450167,4605.999371141072,21274.640432796743,7029.830879802628,7289.8942005352255,6954.91535245888,11372.083815981388,3951.9834458741993,3920.9437642810694,3499.1566058261146
2023-08-20,42209.05840653179,11825.5290206389,4001.4545650168047,4004.79236614135,3819.2820894807487,19932.63383364981,6383.403907045946,7206.777191432914,6342.452735170945,10450.895552243072,3672.260398239127,3509.729536364144,3268.9056176397976
2023-08-21,39410.08043526809,10288.349824852019,3108.220130504872,3760.865757573122,3419.263936774028,18609.691726840687,6061.595563197649,6702.771108257878,5845.32505538515,10512.038883575397,3610.0001221888765,3304.7009213343645,3597.337840052153
2023-08-22,40562.656650866964,12235.439028907938,3849.460472568825,4342.363995410225,4043.6145609288938,17933.18076586877,5755.965336538456,6512.377534198104,5664.837895132206,10394.036856090257,3325.8429010803975,3818.3987271676683,3249.7952278421903
2023-08-23,43109.89089513697,13086.224328945853,4137.6958110734095,4699.14800766046,4249.380510211989,19126.730741632495,6006.3264671393335,6863.81071751007,6256.593556983082,10896.935824558625,3620.481666545368,3633.9094844145707,3642.54467359868
2023-08-24,43624.219901374665,12619.790967382847,3979.2757523362156,4413.002140967005,4227.51307407963,19601.32921002736,6305.728177781688,6814.381155245222,6481.219877000439,11403.099723964466,3743.827769392827,3951.9986409484363,3707.2733136232
2023-08-25,43331.878816874516,12340.02510663934,3790.966681954868,4276.436166097747,4272.62225858673,19704.373124898357,6545.133178077271,6752.447100775056,6406.792846046021,11287.480585336836,3815.8421981246865,3634.2757999216046,3837.362587290542
2023-08-26,44810.28394073069,12282.317722401442,3853.712789992846,4505.263518410753,3923.341413997847,20816.842947453355,6884.44213185795,6921.559269674948,7010.841545920452,11711.123270875893,4005.4723267928694,3835.5004686853936,3870.1504753976296
2023-08-27,49533.05593866195,14160.688339917717,4455.765975326548,5311.325025745454,4393.597338845723,21506.481659703295,7384.491048012888,7287.453665240012,6834.536946450387,13865.88593904095,4643.831005849281,4576.3854292875,4645.66950390417
2023-08-28,41727.761541880405,11608.086127528493,4241.773424341084,3562.7522912609943,3803.560411926418,18985.369633795515,6828.682453577916,5782.276211014677,6374.410969202917,11134.305780556399,3735.483164713655,3761.430132664228,3637.392483178514
2023-08-29,46213.390330744674,13608.320194740862,4987.321701076937,4269.926213861131,4351.072279802797,20792.688357654235,7150.820401019507,6466.949899365211,7174.918057269505,11812.38177834959,3881.3710258379447,4013.233286405893,3917.777466105749
2023-08-30,44537.27834380401,12743.696361152515,4102.82070519969,4433.597066017565,4207.278589935264,19941.186026981373,6758.2003392714905,6613.983590625886,6569.002097083989,11852.395955670143,3950.3019208831442,4200.407553138437,3701.686481648557
2023-08-31,49484.84300327493,14576.000989308945,5113.2644058536025,4867.419669901992,4595.316913553357,21687.078448340373,7076.606687444709,7592.465659388449,7018.006101507209,13221.763565625612,4337.803939592724,4591.658852717148,4292.300773315737
2023-09-01,50134.0576238701,15120.138563861203,4472.114847424919,5355.779204131558,5292.2445123047255,21505.019313450837,6854.618339382901,7741.527263591276,6908.873710476652,13508.89974655807,4429.967685239272,4564.242942301617,4514.689119017179
2023-09-02,50722.50764660542,16622.296043218754,5556.986837519544,5505.617749627385,5559.6914560718305,20718.88023871295,6775.658681992093,7209.968636447513,6733.252920273343,13381.33136467372,4502.15789962547,4347.936069718182,4531.237395330066
2023-09-03,60633.51192614204,20438.684150826488,7333.069548031426,6551.212122733477,6554.402480061591,24311.31852061883,8561.369091039242,7587.183854165335,8162.765575414242,15883.509254696743,5323.073509005741,5417.147362165117,5143.288383525876
2023-09-04,66647.11005337049,19827.877129006145,6811.331176998336,6488.86490608548,6527.681045922336,30284.534790939524,9396.168480668915,10123.035720226679,10765.330590043919,16534.698133424827,5749.052803694995,5948.884874743891,4836.760454985936
2023-09-05,62051.830569590704,18260.29589134983,6525.712894528196,5752.081186062542,5982.501810759099,29042.07888688383,9087.402457555065,10766.68705771118,9187.989371617567,14749.455791357048,4964.680376594926,4944.728645528019,4840.046769234098
2023-09-06,63646.852705000725,20002.8712606191,6976.319979692645,6468.313499683052,6558.237781243402,28595.263671397883,8939.48027726936,10323.137101234155,9332.646292894358,15048.717772983757,5074.2778218492185,4800.868462176149,5173.571488958384
2023-09-07,59170.88363924325,18597.003442428144,6528.653933953575,6016.129746730219,6052.219761744352,26245.315251118736,8534.586083469972,8800.865740428786,8909.863427219972,14328.564945696378,4671.302455815485,5112.894188562424,4544.368301318469
2023-09-08,60453.25187749184,18445.60068697813,6490.265111311246,6192.179356046067,5763.15621962082,27030.426874277782,8486.204714951647,9764.67076468698,8779.551394639146,14977.224316235941,4799.772264548995,4949.605887947274,5227.846163739675
2023-09-09,66339.06713296553,20081.26078048737,6922.410856078302,6489.42260892938,6669.427315479696,29361.17544908094,9534.556956915403,10105.932629000117,9720.685863165405,16896.63090339725,5712.996507375938,5614.734679493151,5568.899716528158
2023-09-10,66679.90017887665,21877.39297721832,7515.599910311245,7608.052040862051,6753.741026045028,26565.557028007308,8723.034793738565,9244.439588967663,8598.082645301069,18236.95017365104,6189.205783449514,5898.222585595473,6149.521804606047
2023-09-11,53109.49902336509,16017.401368165974,5356.0429678439095,5777.706157385912,4883.652242936154,23485.642200878578,7540.771769114506,7854.5293267120605,8090.341105052004,13606.455454320552,4747.637068716372,4691.088920770976,4167.7294648332
2023-09-12,60502.36945804154,19305.892231288417,6571.110380982512,6522.516838779497,6212.265011526414,26140.732846679097,8418.118894433543,9391.376893749512,8331.23705849604,15055.744380074033,5146.540421439859,5064.1996454374275,4845.004313196742
2023-09-13,60264.141578239505,18292.880008084507,6292.812886332213,5953.880316572069,6046.18680518023,27513.264367109205,8503.89284595523,8951.130042386241,10058.241478767728,14457.997203045794,4597.615616721324,5168.026985867225,4692.35460045724
2023-09-14,58474.92839012775,17942.344530066774,6222.552275117942,5662.250128275716,6057.542126673122,26174.379388471945,9174.69460594856,8361.283145324818,8638.40163719856,14358.204471589042,4879.166208991721,4599.7656892724435,4879.272573324874
2023-09-15,61160.77322850272,19654.0258592939,7225.166732515848,6216.690699719696,6212.168427058357,26419.55468538948,8744.095453584896,8568.629403219671,9106.8298285849,15087.192683819358,5246.262361359598,4719.025724586538,5121.904597873216
2023-09-16,70698.5944902493,20498.021415234292,7060.264953891367,6767.609488026627,6670.146973316307,32468.399602465455,10535.424492549455,11113.682453304033,10819.292656611957,17732.173472549555,6338.505093804572,5715.7259099297735,5677.942468815209
2023-09-17,71648.35326350876,21083.943658604934,7649.041945073765,6978.153827713496,6456.747885817677,32493.680258480934,11204.716823932065,10903.719266866794,10385.244167682062,18070.7293464229,5875.349285214942,6192.98118776725,6002.39887344071
2023-09-18,51391.27291549446,16227.870236587114,5439.416418230902,5603.879955949197,5184.573862407021,22639.83029107057,7385.363700277078,7468.383163953909,7786.083426839579,12523.572387836777,4148.879958949493,3831.938303617214,4542.754125270067
2023-09-19,58786.004738859534,17534.1824983266,5948.126239376337,5832.356334283931,5753.69992466634,26601.71356541966,9123.67916162534,8317.47145310647,9160.562950687838,14650.108675113279,5026.286357761487,4914.149985708252,4709.672331643539
2023-09-20,60180.65904750125,18597.943603834086,5912.8270361646255,6692.416931207064,5992.699636462401,26613.48920444531,8554.837519423114,9324.898149974086,8733.753535048112,14969.226239221864,5210.7500578988665,4907.416152490881,4851.060028832111
2023-09-21,55718.173755399264,17767.43147305786,5946.210689511594,5873.82827442924,5947.39250911703,24299.103091980705,8127.5352166567045,7860.8143969485345,8310.753478375455,13651.639190360711,4538.903427967588,4468.9052137163135,4643.830548676808
2023-09-22,58411.3319620922,17019.169257138503,5745.635987800517,5417.025631682405,5856.507637655583,26003.778846680827,9195.553330727042,7963.1018727267365,8845.123643227042,15388.383858272888,5713.566149893688,4789.023155888826,4885.794552490368
2023-09-23,70394.99923330519,20713.302171902546,7292.751329167234,6680.939102731765,6739.611740003551,31454.918839395355,10142.57057323709,10632.78745854616,10679.560807612092,18226.778222007295,6082.755007302529,6091.831977566763,6052.191237137999
2023-09-24,68871.69970996917,21748.659607460577,7592.461971632729,6966.507458960095,7189.690176867762,28642.624668662156,9590.372427094968,9711.721611347208,9340.530630219968,18480.41543384643,6446.412681799153,5831.604145425964,6202.398606621312
2023-09-25,50900.797171130274,14630.045089103725,4793.241724140982,4990.750141580608,4846.0532233821405,25040.57281274158,8345.187166935559,7866.419181995452,8828.966463810559,11230.179269284969,3686.243519915322,3929.847814825274,3614.087934544371
2023-09-26,59955.675085197516,18250.0127332934,6282.696458852801,5925.854357156255,6041.4619172843495,26220.341856668354,9180.029156517074,8321.8519030092,8718.460797142074,15485.320495235777,5055.328502123757,5255.214195173422,5174.777797938597
2023-09-27,59855.632615619026,17461.318681446493,6182.064816215704,5637.45076663501,5641.803098595784,29125.35322887593,10129.557621641989,9750.788766841944,9245.006840391989,13268.960705296606,4344.754367263316,4412.225114039771,4511.981223993515
2023-09-28,57743.96280145488,18318.99907549403,6401.396521488561,5885.78158557204,6031.820968433434,25304.057342889657,8598.270359550797,8047.98830347556,8657.798679863297,14120.906383071204,4571.644787060327,4720.1383250880535,4829.123270922816
2023-09-29,58115.49772337938,18728.439471394307,6497.188293507533,5811.135708967327,6420.1154689194545,24750.6377098257,8348.107611953346,8170.241821856494,8232.288276015846,14636.420542159385,4816.5135930264,5040.974917535719,4778.932031597265
2023-09-30,67068.56125418449,20514.35554700402,7149.214058186463,6607.067037508056,6758.074451309509,30002.50197957256,9212.4022227834,10660.209252755747,10129.890504033405,16551.703727607903,5517.491134046767,5425.464569677524,5608.748023883606
2023-10-01,63660.35390825169,21355.184635119636,7343.488800378639,6945.250106468062,7066.44572827294,27831.98998703006,8601.637256523796,10012.86293491995,9217.489795586298,14473.179286102008,4632.584303337754,4737.8563841775685,5102.738598586683
2023-10-02,52745.046615980544,16943.639107164683,5791.536444823502,5582.050201173997,5570.052461167189,22610.947241649334,7424.041468722228,7461.34770264236,7725.558070284731,13190.46026716653,4441.059240025497,4495.666231096962,4253.73479604407
2023-10-03,58576.26538755314,17535.863711962487,6133.943654390596,5484.65608888795,5917.263968683943,26369.891536743842,8799.965495557284,9147.27304562927,8422.652995557284,14670.510138846821,4597.894294012714,5078.650688817566,4993.965156016537
2023-10-04,61944.43255451976,19222.94653561314,6293.1589958045615,6280.294056719661,6649.493483088922,27830.983191218224,8960.562880403351,9576.434578849015,9293.98573196585,14890.502827688411,4788.534722332907,5362.479719501892,4739.4883858536095
2023-10-05,57785.57413120667,17877.598970050556,6117.629633117748,5539.390006921587,6220.579330011231,25880.926373856422,8750.429892298804,8782.029479883799,8348.467001673807,14027.048787299691,4810.491042313423,4657.840545795236,4558.717199191029
2023-10-06,60369.705593227365,18474.533060934933,6166.760369275179,6104.125221508198,6203.64747015156,26719.936112417734,8927.569856414526,8480.930188651178,9311.436067352026,15175.236419874696,5462.937707713772,4710.5649723932975,5001.733739767624
2023-10-07,61826.878097917324,18825.42849522094,6025.853563111714,6383.193244420652,6416.381687688578,28423.825789491704,8852.462358757864,9532.58075947596,10038.782671257868,14577.623813204684,4848.834982087844,5135.853216572245,4592.935614544593
2023-10-08,59394.27264545205,19353.60632480221,6675.2782563082,6141.364096294184,6536.963972199837,24656.22284157956,7791.139011007691,8929.57567893917,7935.5081516326945,15384.443479070287,5360.08532501055,5115.234578858151,4909.12357520158
2023-10-09,59081.978068588265,18013.695788044886,6124.338350398073,6077.0110186145075,5812.3464190323075,26335.866853048214,7856.529422826542,8646.400780832608,9832.936649389045,14732.41542749518,4924.190159091467,5164.801040910774,4643.4242274929375
2023-10-10,58856.01966924476,18109.664629113253,6541.412381329462,5879.920623112562,5688.3316246712375,25011.73975593018,7427.174822902563,8176.4731179375485,9408.091815090065,15734.615284201323,5763.995768183278,4989.190101204248,4981.429414813794
2023-10-11,59335.92283098638,18501.869013684063,6180.669581110769,6340.062648403073,5981.136784170226,26708.700378923564,8288.72388160388,8572.991873528299,9846.98462379138,14125.353438378765,4871.846224955626,4695.366823427907,4558.140389995228
2023-10-12,58273.23014067729,18420.690841783973,6427.767494101221,5837.368887959241,6155.554459723509,25957.12636444633,7882.737199112373,8710.223255284065,9364.165910049875,13895.412934446997,4745.679975058465,4646.7220766475975,4503.010882740932
2023-10-13,59795.2898452623,18939.660218172936,6482.3697607834865,6124.758054847891,6332.532402541563,26460.33450714402,8518.27646459158,8698.765952960846,9243.292089591581,14395.295119945351,4653.665175213405,5043.837331533276,4697.79261319867
2023-10-14,64421.2851028974,20324.478197027627,7437.193731324949,6076.577240065512,6810.707225637176,29212.597785195754,8634.208040980378,10082.229554797485,10496.16018941788,14884.20912067401,5297.140348124737,5055.335461187671,4531.733311361596
2023-10-15,70709.07199570353,23386.72169987266,7733.684331767513,7950.8977944347635,7702.139573670385,29090.30353052132,8488.69384670914,9883.910466009274,10717.69921780289,18232.04676530958,6140.247834184492,6083.151949923923,6008.64698120116
2023-10-16,54414.44624409345,16168.366748299683,5666.900386513078,5054.517112950057,5446.949248836551,24382.135973455963,8384.042414329208,8242.557004172544,7755.536554954209,13863.943522337819,4797.893016907082,4746.490706879594,4319.55979855114
2023-10-17,59363.04551803584,18114.492122483294,6158.271441512084,5825.5335039175125,6130.687177053699,27059.76881243965,9292.151365434405,9388.778581570843,8378.838865434402,14188.78458311291,4698.518828267575,5215.555765523548,4274.709989321785
2023-10-18,61636.27728027291,20043.22384960158,6719.609221687969,6590.485681478274,6733.128946435346,25866.123221201815,7955.879585856552,9485.470494801206,8424.77314054405,15726.930209469527,5584.865014699431,5261.9203267390885,4880.144868031004
2023-10-19,59619.248130633416,19062.243185652518,6691.530656370294,6024.123932508563,6346.588596773665,26103.44139732165,9087.746461547616,8626.966540632657,8388.728395141366,14453.56354765925,4822.746870117725,5182.529530450497,4448.287147091028
2023-10-20,60915.4086707964,19743.322260391473,6771.359400843346,6366.177814019579,6605.785045528548,26401.921636312145,8259.652297123306,9122.582862378014,9019.686476810808,14770.1647740928,5394.802011239084,4809.376029886623,4565.986732967088
2023-10-21,63766.87560481189,20402.736763926576,6956.161068761512,6633.6395629531735,6812.9361322118975,29120.51780073738,8716.032968644364,10425.751668136132,9978.733163956866,14243.62104014793,4804.5952366631445,5002.001137530222,4437.02466595456
2023-10-22,62731.33745840733,19523.359013207133,6954.156067447993,6452.985136283459,6116.2178094756855,27867.38215192771,8698.056249466614,9815.517699869473,9353.808202591616,15340.596293272509,5467.730348842447,4972.707138997136,4900.158805432919
2023-10-23,56475.657622946484,19123.240867935398,6593.9662552118425,6547.879119117927,5981.395493605638,23462.117502514448,7182.907253911411,8198.146744691614,8081.063503911412,13890.299252496643,4526.549394199246,4905.222063826273,4458.527794471119
2023-10-24,60427.235014456695,18735.78113397307,6164.323207038954,6383.597802303378,6187.860124630743,26832.724043747403,8253.218259974716,9335.655687860462,9243.850095912216,14858.729836736231,5006.459531290754,5173.557534128653,4678.712771316821
2023-10-25,58728.92371451247,18194.476717573707,5887.43599369506,6649.223427079356,5657.817296799293,25789.98630821489,8141.741459061868,9192.033663528646,8456.211185624366,14744.460688723866,4935.311051433427,4868.98766786161,4940.161969428823
2023-10-26,61198.17906631548,18751.572713748476,6372.442067592267,6195.968611012538,6183.162035143678,27446.38027376336,8679.946259247798,9571.415489642752,9195.018524872798,15000.226078803655,5212.48737328715,4901.70696913606,4886.031736380439
2023-10-27,62549.51566386443,18905.268430117856,6672.922448986435,5815.488408384556,6416.857572746865,27935.918806537975,9011.915920617967,9550.418996552027,9373.58388936797,15708.328427208608,5407.426040275557,5370.177516629479,4930.724870303568
2023-10-28,66280.52258689266,20352.6060355893,6882.4270415805,6583.144086226755,6887.034907782051,30157.646997948228,10275.77336545638,9931.682298285465,9950.191334206382,15770.269553355141,4991.514574420737,5451.692993688901,5327.061985245498
2023-10-29,66026.12437188903,19363.72532713458,6461.54239082012,6640.32427629149,6261.858660022978,29731.562977141537,9478.107921731631,10593.49654774076,9659.958507669135,16930.836067612905,5839.097238287004,5849.840922577277,5241.897906748621
2023-10-30,61247.493623575036,19859.122851239892,6830.344462685042,6593.599735468269,6435.178653086584,25779.185341642464,9283.331827956394,8262.84492791717,8233.008585768894,15609.18543069269,4850.597339492261,5257.7970727118845,5500.791018488541
2023-10-31,65332.220619030515,20348.483741898766,6387.403549226939,6728.297840641852,7232.782352029982,28950.159394576625,9067.021087228411,10086.573274807288,9796.565032540911,16033.577482555133,5438.259233850231,5300.285918776943,5295.032329927956
2023-11-01,64138.302461950916,19887.561760701847,6912.363316409701,6303.234268028499,6671.964176263651,28463.36988672296,8728.843280282192,9698.86789647106,10035.658709969697,15787.370814526123,5415.986074948005,5338.270795822469,5033.113943755642
2023-11-02,64397.42883361484,19689.957600378093,7052.575968350787,6147.175997432368,6490.205634594943,29289.815379517197,8960.808475007887,9772.061710751399,10556.945193757894,15417.65585371956,5631.254468353802,4805.774432443064,4980.626952922693
2023-11-03,68760.11532072765,20735.178794509546,7223.054517575256,6284.587820061935,7227.536456872361,32023.659723182805,9653.185790237047,10602.739314583692,11767.734618362047,16001.276803035329,5664.657508125834,5231.645056018957,5104.974238890533
2023-11-04,82370.91503744356,25265.77796420188,8954.405631167014,7752.429967224038,8558.942365810835,37205.43078576535,11409.521024209678,12816.379948283491,12979.529813272178,19899.706287476336,6500.1969374069795,6829.780993568635,6569.728356500718
2023-11-05,87747.49896738578,30276.76739735716,10321.111564944546,9599.613445606166,10356.04238680645,35478.523639767045,11279.825773375176,11572.073264891682,12626.624601500182,21992.207930261557,7501.579691693795,7359.730628639454,7130.897609928298
2023-11-06,87354.12763188654,28980.550749508657,10064.198571729748,9135.085207880475,9781.266969898437,36057.11804489455,11600.393805478932,12528.502308936677,11928.221930478932,22316.458837483366,7163.1821301835125,7873.104449964066,7280.172257335777
2023-11-07,83267.29476068492,26223.42617099493,8859.997330038863,9174.799429145496,8188.629411810578,37626.12988323142,12102.855273807696,12512.840234053503,13010.434375370198,19417.738706458575,6242.204595419315,6261.996634213385,6913.5374768258735
2023-11-08,82652.06557093434,25355.958380177904,8865.065404356466,8121.7284710705835,8369.164504750855,37133.74698672608,12329.73276242953,12680.353727492004,12123.660496804536,20162.360204030374,7379.556119561116,6576.511428172885,6206.292656296364
2023-11-09,73929.32977669811,23438.750312622295,8133.443348179562,7071.316082324479,8233.99088211826,32896.98372408624,12108.12937678954,9928.348993944648,10860.505353352039,17593.59573998958,6306.317226555066,5623.2620365234,5664.016476911116
2023-11-10,77570.17988696568,22908.81709900362,8374.506920280683,7001.5529184428615,7532.757260280085,34549.50680032973,12699.206062881442,10250.739205816828,11599.561531631438,20111.855987632323,7451.573932084009,6789.230117631612,5871.051937916702
2023-11-11,89479.90771243673,28214.11593036316,9469.482704856324,9346.410313616707,9398.22291189014,37905.78124496976,14006.013691785623,11899.722611398503,12000.044941785623,23360.010537103804,7539.625472553179,8110.439493536845,7709.945571013776
2023-11-12,93823.66186826222,30205.8116288337,10153.922987279015,9716.155124964014,10335.733516590677,39190.305889591786,13166.872972654211,13642.630256783334,12380.802660154213,24427.54434983677,9043.108151321834,7596.9636200066025,7787.472578508328
